Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-428157,"Sphingolipid metabolism",2,157,0.011019090398652443,0.9438868033068943,0.9438868033068943,3,62,0.005037374065648359,9606,Homo sapiens,"SMPD3;HEXB","","R-HSA-1605595;R-HSA-1605632;R-HSA-1606273"
R-HSA-112310,"Neurotransmitter release cycle",1,99,0.006948343627175744,0.9450097752736913,0.9450097752736913,1,37,0.0030061748456288594,9606,Homo sapiens,"ARL6IP5","","R-HSA-210404"
R-HSA-375276,"Peptide ligand-binding receptors",3,211,0.014809096013475576,0.946057992722161,0.946057992722161,3,76,0.006174845628859279,9606,Homo sapiens,"XK;CYBB;CCR10","","R-HSA-5694082;R-HSA-443986;R-HSA-373086"
R-HSA-162906,"HIV Infection",4,262,0.018388545760808533,0.9479371788534547,0.9479371788534547,54,158,0.012837179070523237,9606,Homo sapiens,"RPN2;CHMP2A;POLR2I;B2M","","R-HSA-182279;R-HSA-3159227;R-HSA-182286;R-HSA-167181;R-HSA-167191;R-HSA-167192;R-HSA-167196;R-HSA-167197;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167083;R-HSA-167087;R-HSA-167084;R-HSA-167468;R-HSA-167085;R-HSA-167090;R-HSA-167474;R-HSA-167089;R-HSA-167478;R-HSA-167477;R-HSA-167098;R-HSA-167097;R-HSA-167481;R-HSA-167484;R-HSA-167111;R-HSA-167115;R-HSA-167113;R-HSA-167118;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167130;R-HSA-167128;R-HSA-167134;R-HSA-167133;R-HSA-180573;R-HSA-182243;R-HSA-167136;R-HSA-167147;R-HSA-167150;R-HSA-167148;R-HSA-3159232;R-HSA-167282;R-HSA-167153;R-HSA-182263;R-HSA-167284;R-HSA-180603;R-HSA-167288;R-HSA-167292"
R-HSA-2682334,"EPH-Ephrin signaling",1,101,0.007088714205502527,0.948150331636087,0.948150331636087,24,56,0.004549886252843679,9606,Homo sapiens,"SRC","","R-HSA-3928602;R-HSA-3928633;R-HSA-3928607;R-HSA-3928639;R-HSA-4093336;R-HSA-3928604;R-HSA-3928627;R-HSA-3928594;R-HSA-3928625;R-HSA-3928631;R-HSA-3928628;R-HSA-3928651;R-HSA-4093327;R-HSA-3928648;R-HSA-3928584;R-HSA-3928623;R-HSA-3928642;R-HSA-3928641;R-HSA-3928640;R-HSA-3928615;R-HSA-3928583;R-HSA-3928614;R-HSA-3928645;R-HSA-3928580"
R-HSA-9607240,"FLT3 Signaling",5,311,0.02182762492981471,0.9494732099364487,0.9494732099364487,8,61,0.0049561260968475785,9606,Homo sapiens,"RAP1A;RPN2;SRC;DUSP16","","R-HSA-5672980;R-HSA-5672978;R-HSA-5675376;R-HSA-5658430;R-HSA-5672972;R-HSA-5675373;R-HSA-5672973;R-HSA-5672969"
R-HSA-5368287,"Mitochondrial translation",1,102,0.007158899494665918,0.9496528521250902,0.9496528521250902,13,17,0.0013812154696132596,9606,Homo sapiens,"MRPS15","","R-HSA-5389842;R-HSA-5419281;R-HSA-5368279;R-HSA-5389848;R-HSA-5389849;R-HSA-5419261;R-HSA-5419264;R-HSA-5389857;R-HSA-5419271;R-HSA-5419273;R-HSA-5419279;R-HSA-5389839;R-HSA-5419277"
R-HSA-983170,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",1,102,0.007158899494665918,0.9496528521250902,0.9496528521250902,11,16,0.0012999675008124798,9606,Homo sapiens,"B2M","","R-HSA-983422;R-HSA-983421;R-HSA-8951499;R-HSA-983146;R-HSA-983161;R-HSA-983142;R-HSA-983427;R-HSA-983426;R-HSA-983138;R-HSA-983425;R-HSA-983424"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",1,102,0.007158899494665918,0.9496528521250902,0.9496528521250902,2,61,0.0049561260968475785,9606,Homo sapiens,"RPS6KA2","","R-HSA-199895;R-HSA-198746"
R-HSA-2029481,"FCGR activation",1,103,0.007229084783829309,0.9511119336043689,0.9511119336043689,1,6,4.874878128046799E-4,9606,Homo sapiens,"SRC","","R-HSA-2029459"
R-HSA-162599,"Late Phase of HIV Life Cycle",2,163,0.01144020213363279,0.9515029866022123,0.9515029866022123,48,77,0.0062560935976600585,9606,Homo sapiens,"CHMP2A;POLR2I","","R-HSA-167111;R-HSA-167115;R-HSA-3159227;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167191;R-HSA-167130;R-HSA-167192;R-HSA-167128;R-HSA-167134;R-HSA-167196;R-HSA-167197;R-HSA-167133;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167136;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167147;R-HSA-167083;R-HSA-167150;R-HSA-167087;R-HSA-167148;R-HSA-167084;R-HSA-167468;R-HSA-167085;R-HSA-3159232;R-HSA-167090;R-HSA-167282;R-HSA-167474;R-HSA-167089;R-HSA-167153;R-HSA-167478;R-HSA-167284;R-HSA-167477;R-HSA-167098;R-HSA-167288;R-HSA-167097;R-HSA-167481;R-HSA-167484;R-HSA-167292"
R-HSA-400253,"Circadian Clock",1,104,0.0072992700729927005,0.9525288289900624,0.9525288289900624,1,59,0.004793630159246019,9606,Homo sapiens,"ARNTL2","","R-HSA-549364"
R-HSA-6811442,"Intra-Golgi and retrograde Golgi-to-ER traffic",3,218,0.015300393037619315,0.9536318099170369,0.9536318099170369,12,48,0.003899902502437439,9606,Homo sapiens,"FKBP11;TMED10;RAB9B","","R-HSA-6811414;R-HSA-6811412;R-HSA-6814675;R-HSA-6811411;R-HSA-6811427;R-HSA-6814674;R-HSA-6811426;R-HSA-6814671;R-HSA-6811423;R-HSA-6814670;R-HSA-6811418;R-HSA-6811417"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",5,316,0.022178551375631666,0.9539271202924228,0.9539271202924228,16,43,0.0034936626584335393,9606,Homo sapiens,"CLEC2B;ICAM2;ITGB7;B2M;ICAM1","","R-HSA-199043;R-HSA-199587;R-HSA-199169;R-HSA-199558;R-HSA-198955;R-HSA-199050;R-HSA-199566;R-HSA-198958;R-HSA-8850326;R-HSA-8850356;R-HSA-199062;R-HSA-199579;R-HSA-199032;R-HSA-199576;R-HSA-199583;R-HSA-5685608"
R-HSA-5687128,"MAPK6/MAPK4 signaling",1,106,0.0074396406513194836,0.9552408939141233,0.9552408939141233,1,40,0.003249918752031199,9606,Homo sapiens,"RPN2","","R-HSA-5687112"
R-HSA-422475,"Axon guidance",11,584,0.04098820887142055,0.9552881298264048,0.9552881298264048,61,297,0.024130646733831654,9606,Homo sapiens,"ENAH;SEMA7A;RPN2;SEMA4D;SRC;RPL36AL;RPS6KA2;RDX;ITGAV","","R-HSA-3928633;R-HSA-3928639;R-HSA-443779;R-HSA-3928627;R-HSA-3928625;R-HSA-3928631;R-HSA-3928628;R-HSA-374677;R-HSA-3928623;R-HSA-445084;R-HSA-374686;R-HSA-3928615;R-HSA-3928614;R-HSA-374680;R-HSA-9011241;R-HSA-3928602;R-HSA-400677;R-HSA-416546;R-HSA-418850;R-HSA-3928607;R-HSA-4093336;R-HSA-3928604;R-HSA-445089;R-HSA-374701;R-HSA-434990;R-HSA-416559;R-HSA-3928594;R-HSA-434989;R-HSA-400682;R-HSA-418858;R-HSA-418859;R-HSA-374696;R-HSA-418856;R-HSA-4093327;R-HSA-418868;R-HSA-3928584;R-HSA-416562;R-HSA-418865;R-HSA-419646;R-HSA-418874;R-HSA-3928583;R-HSA-3928580;R-HSA-391866;R-HSA-8855747;R-HSA-376140;R-HSA-416588;R-HSA-373716;R-HSA-416594;R-HSA-9014610;R-HSA-428534;R-HSA-3928651;R-HSA-373748;R-HSA-373750;R-HSA-3928648;R-HSA-9014652;R-HSA-373746;R-HSA-9011313;R-HSA-3928642;R-HSA-3928641;R-HSA-3928640;R-HSA-3928645"
R-HSA-5668914,"Diseases of metabolism",3,220,0.015440763615946098,0.955606345552362,0.955606345552362,5,114,0.009262268443288918,9606,Homo sapiens,"GSS;SLC37A4;GUSB","","R-HSA-5602901;R-HSA-2318373;R-HSA-9036068;R-HSA-9036070;R-HSA-3229118"
R-HSA-112316,"Neuronal System",9,499,0.03502245929253228,0.956010638704542,0.956010638704542,18,213,0.017305817354566135,9606,Homo sapiens,"PPFIBP1;GNGT2;ALDH2;HOMER1;GNG5;SRC;PRKCB;RPS6KA2;ARL6IP5","","R-HSA-442724;R-HSA-380608;R-HSA-9612085;R-HSA-210404;R-HSA-421007;R-HSA-500717;R-HSA-6794347;R-HSA-6794344;R-HSA-9619843;R-HSA-9029434;R-HSA-1013020;R-HSA-6794355;R-HSA-442739;R-HSA-9620004;R-HSA-416639;R-HSA-1013013;R-HSA-1013012;R-HSA-388824"
R-HSA-2730905,"Role of LAT2/NTAL/LAB on calcium mobilization",1,107,0.007509825940482875,0.9565383931290223,0.9565383931290223,6,7,5.687357816054598E-4,9606,Homo sapiens,"LAT2","","R-HSA-2730842;R-HSA-2730860;R-HSA-2730848;R-HSA-2730837;R-HSA-2730884;R-HSA-2730870"
R-HSA-9020702,"Interleukin-1 signaling",1,109,0.007650196518809657,0.9590218999909453,0.9590218999909453,1,46,0.003737406564835879,9606,Homo sapiens,"RPN2","","R-HSA-209061"
R-HSA-166058,"MyD88:MAL(TIRAP) cascade initiated on plasma membrane",1,111,0.00779056709713644,0.9613638145452235,0.9613638145452235,2,64,0.005199870003249919,9606,Homo sapiens,"RPS6KA2","","R-HSA-199895;R-HSA-198746"
R-HSA-168188,"Toll Like Receptor TLR6:TLR2 Cascade",1,111,0.00779056709713644,0.9613638145452235,0.9613638145452235,2,66,0.005362365940851478,9606,Homo sapiens,"RPS6KA2","","R-HSA-199895;R-HSA-198746"
R-HSA-1483255,"PI Metabolism",1,112,0.007860752386299831,0.9624842098327822,0.9624842098327822,2,89,0.007231069223269418,9606,Homo sapiens,"FKBP11","","R-HSA-1676152;R-HSA-1675883"
R-HSA-3371453,"Regulation of HSF1-mediated heat shock response",1,113,0.007930937675463223,0.9635721910612666,0.9635721910612666,5,14,0.0011374715632109197,9606,Homo sapiens,"HSPA4L","","R-HSA-5251955;R-HSA-5251942;R-HSA-5251959;R-HSA-5252041;R-HSA-5252079"
R-HSA-9006936,"Signaling by TGF-beta family members",1,114,0.008001122964626614,0.9646286938047073,0.9646286938047073,8,107,0.008693532661683458,9606,Homo sapiens,"BMPR2","","R-HSA-201475;R-HSA-201443;R-HSA-201457;R-HSA-201648;R-HSA-201476;R-HSA-201821;R-HSA-201453;R-HSA-202604"
R-HSA-168179,"Toll Like Receptor TLR1:TLR2 Cascade",1,114,0.008001122964626614,0.9646286938047073,0.9646286938047073,2,66,0.005362365940851478,9606,Homo sapiens,"RPS6KA2","","R-HSA-199895;R-HSA-198746"
R-HSA-181438,"Toll Like Receptor 2 (TLR2) Cascade",1,114,0.008001122964626614,0.9646286938047073,0.9646286938047073,2,68,0.0055248618784530384,9606,Homo sapiens,"RPS6KA2","","R-HSA-199895;R-HSA-198746"
R-HSA-162587,"HIV Life Cycle",2,177,0.01242279618192027,0.9656244999050321,0.9656244999050321,48,115,0.009343516412089697,9606,Homo sapiens,"CHMP2A;POLR2I","","R-HSA-167111;R-HSA-167115;R-HSA-3159227;R-HSA-167113;R-HSA-167118;R-HSA-167181;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167191;R-HSA-167130;R-HSA-167192;R-HSA-167128;R-HSA-167134;R-HSA-167196;R-HSA-167197;R-HSA-167133;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167136;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167147;R-HSA-167083;R-HSA-167150;R-HSA-167087;R-HSA-167148;R-HSA-167084;R-HSA-167468;R-HSA-167085;R-HSA-3159232;R-HSA-167090;R-HSA-167282;R-HSA-167474;R-HSA-167089;R-HSA-167153;R-HSA-167478;R-HSA-167284;R-HSA-167477;R-HSA-167098;R-HSA-167288;R-HSA-167097;R-HSA-167481;R-HSA-167484;R-HSA-167292"
R-HSA-196854,"Metabolism of vitamins and cofactors",6,382,0.026810780460415497,0.9674682829183768,0.9674682829183768,16,205,0.016655833604159898,9606,Homo sapiens,"VKORC1;PDXK;MTHFD1;NAPRT;SDC1;ACACB","","R-HSA-197186;R-HSA-964970;R-HSA-200711;R-HSA-2404131;R-HSA-200644;R-HSA-200740;R-HSA-4167511;R-HSA-964962;R-HSA-159790;R-HSA-2423785;R-HSA-200718;R-HSA-2429643;R-HSA-964958;R-HSA-4167501;R-HSA-200661;R-HSA-9026967"
R-HSA-2408522,"Selenoamino acid metabolism",2,181,0.012703537338573835,0.9688720908724473,0.9688720908724473,2,33,0.002681182970425739,9606,Homo sapiens,"RPL36AL","","R-HSA-2408529;R-HSA-5333615"
R-HSA-72766,"Translation",5,339,0.023792813026389668,0.9701581989153324,0.9701581989153324,29,99,0.008043548911277218,9606,Homo sapiens,"MRPS15;RPN2;RPL36AL;SSR2","","R-HSA-5389842;R-HSA-5419281;R-HSA-1799326;R-HSA-5368279;R-HSA-5389848;R-HSA-5389849;R-HSA-5419264;R-HSA-5419271;R-HSA-156826;R-HSA-5419273;R-HSA-5419279;R-HSA-5389839;R-HSA-72671;R-HSA-5419277;R-HSA-72673;R-HSA-72672;R-HSA-141671;R-HSA-156907;R-HSA-141673;R-HSA-5419261;R-HSA-156915;R-HSA-156912;R-HSA-5389857;R-HSA-1799330;R-HSA-156923;R-HSA-141691;R-HSA-1799329;R-HSA-1799335;R-HSA-1799332"
R-HSA-909733,"Interferon alpha/beta signaling",2,184,0.01291409320606401,0.9711120039025621,0.9711120039025621,2,20,0.0016249593760155996,9606,Homo sapiens,"BST2","","R-HSA-1015702;R-HSA-1015699"
R-HSA-72163,"mRNA Splicing - Major Pathway",2,185,0.012984278495227401,0.9718235408151785,0.9718235408151785,8,9,7.312317192070198E-4,9606,Homo sapiens,"ALYREF;POLR2I","","R-HSA-72160;R-HSA-72130;R-HSA-156661;R-HSA-72139;R-HSA-72107;R-HSA-72124;R-HSA-72143;R-HSA-72127"
R-HSA-5610787,"Hedgehog 'off' state",1,124,0.008702975856260528,0.97364992756989,0.97364992756989,4,32,0.0025999350016249595,9606,Homo sapiens,"RPN2","","R-HSA-5610757;R-HSA-5610758;R-HSA-5610754;R-HSA-5610760"
R-HSA-202424,"Downstream TCR signaling",1,124,0.008702975856260528,0.97364992756989,0.97364992756989,1,24,0.0019499512512187196,9606,Homo sapiens,"RPN2","","R-HSA-5607724"
R-HSA-6791226,"Major pathway of rRNA processing in the nucleolus and cytosol",2,189,0.013265019651880965,0.9745044823750872,0.9745044823750872,1,7,5.687357816054598E-4,9606,Homo sapiens,"RPL36AL","","R-HSA-6791218"
R-HSA-5683057,"MAPK family signaling cascades",5,348,0.02442448062886019,0.9749266715552466,0.9749266715552466,9,86,0.0069873253168670785,9606,Homo sapiens,"RAP1A;RPN2;SRC;DUSP16","","R-HSA-5672980;R-HSA-5672978;R-HSA-5675376;R-HSA-5658430;R-HSA-5672972;R-HSA-5675373;R-HSA-5672973;R-HSA-5687112;R-HSA-5672969"
R-HSA-983705,"Signaling by the B Cell Receptor (BCR)",2,191,0.013405390230207748,0.9757509622205334,0.9757509622205334,3,43,0.0034936626584335393,9606,Homo sapiens,"RPN2;PRKCB","","R-HSA-1168640;R-HSA-1168373;R-HSA-1168635"
R-HSA-983231,"Factors involved in megakaryocyte development and platelet production",2,194,0.013615946097697923,0.9775110220362325,0.9775110220362325,3,43,0.0034936626584335393,9606,Homo sapiens,"HDAC2;HIST1H3H","","R-HSA-997263;R-HSA-994106;R-HSA-996727"
R-HSA-72172,"mRNA Splicing",2,196,0.013756316676024706,0.9786151181900079,0.9786151181900079,13,14,0.0011374715632109197,9606,Homo sapiens,"ALYREF;POLR2I","","R-HSA-72160;R-HSA-72130;R-HSA-75079;R-HSA-75081;R-HSA-75080;R-HSA-72139;R-HSA-72107;R-HSA-75083;R-HSA-75082;R-HSA-72143;R-HSA-156661;R-HSA-72124;R-HSA-72127"
R-HSA-5173105,"O-linked glycosylation",1,132,0.009264458169567658,0.979182854158242,0.979182854158242,1,28,0.0022749431264218393,9606,Homo sapiens,"GALNT14","","R-HSA-913675"
R-HSA-71387,"Metabolism of carbohydrates",7,456,0.032004491858506456,0.9799664251277306,0.9799664251277306,34,243,0.019743256418589535,9606,Homo sapiens,"PRPS2;HEXB;SDC1;SLC25A10;SLC37A4;GUSB;CHST2","","R-HSA-2076383;R-HSA-2076508;R-HSA-2105001;R-HSA-2024084;R-HSA-2076371;R-HSA-2046222;R-HSA-2162225;R-HSA-2022860;R-HSA-2162226;R-HSA-2162227;R-HSA-2022856;R-HSA-2022919;R-HSA-2076419;R-HSA-2076611;R-HSA-2022851;R-HSA-1678854;R-HSA-1889981;R-HSA-9638064;R-HSA-1667005;R-HSA-1889978;R-HSA-9638075;R-HSA-73580;R-HSA-9638078;R-HSA-1878002;R-HSA-372843;R-HSA-9638076;R-HSA-2024108;R-HSA-198513;R-HSA-2076392;R-HSA-2022887;R-HSA-2024100;R-HSA-1638053;R-HSA-1678694;R-HSA-1889955"
R-HSA-72203,"Processing of Capped Intron-Containing Pre-mRNA",3,256,0.017967434025828188,0.9801170704483817,0.9801170704483817,31,32,0.0025999350016249595,9606,Homo sapiens,"SLBP;ALYREF;POLR2I","","R-HSA-8849157;R-HSA-72130;R-HSA-159046;R-HSA-75079;R-HSA-159050;R-HSA-75081;R-HSA-75080;R-HSA-72139;R-HSA-75083;R-HSA-75082;R-HSA-72143;R-HSA-111439;R-HSA-77587;R-HSA-158481;R-HSA-158484;R-HSA-75097;R-HSA-75096;R-HSA-75098;R-HSA-77594;R-HSA-72095;R-HSA-72160;R-HSA-72103;R-HSA-72107;R-HSA-158441;R-HSA-158447;R-HSA-72180;R-HSA-156661;R-HSA-72185;R-HSA-72124;R-HSA-72127;R-HSA-159101"
R-HSA-397014,"Muscle contraction",3,256,0.017967434025828188,0.9801170704483817,0.9801170704483817,11,41,0.003331166720831979,9606,Homo sapiens,"TPM4;TNNI1;SRI","","R-HSA-390597;R-HSA-427910;R-HSA-445700;R-HSA-390598;R-HSA-390593;R-HSA-445699;R-HSA-390595;R-HSA-2855020;R-HSA-425661;R-HSA-445704;R-HSA-445705"
R-HSA-3371556,"Cellular response to heat stress",1,135,0.009475014037057833,0.9809444717581197,0.9809444717581197,5,29,0.0023561910952226194,9606,Homo sapiens,"HSPA4L","","R-HSA-5251955;R-HSA-5251942;R-HSA-5251959;R-HSA-5252041;R-HSA-5252079"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",4,315,0.022108366086468278,0.9824348736100983,0.9824348736100983,5,9,7.312317192070198E-4,9606,Homo sapiens,"RPN2;NEDD4;ANKRD12;KLHL22","","R-HSA-983150;R-HSA-983147;R-HSA-983157;R-HSA-983156;R-HSA-983140"
R-HSA-977606,"Regulation of Complement cascade",1,139,0.009755755193711397,0.9830641095262455,0.9830641095262455,1,42,0.0034124146896327592,9606,Homo sapiens,"CD59","","R-HSA-2530445"
R-HSA-8956319,"Nucleobase catabolism",1,139,0.009755755193711397,0.9830641095262455,0.9830641095262455,1,58,0.004712382190445239,9606,Homo sapiens,"GPX1","","R-HSA-71676"
R-HSA-425407,"SLC-mediated transmembrane transport",6,419,0.029407636159460977,0.9836082089724715,0.9836082089724715,8,191,0.015518362040948976,9606,Homo sapiens,"LAT2;SLC9A9;SLC25A10;SLC1A5;SRI;SLC2A6","","R-HSA-429094;R-HSA-352385;R-HSA-352191;R-HSA-1614546;R-HSA-425965;R-HSA-425661;R-HSA-372843;R-HSA-352379"
R-HSA-8868773,"rRNA processing in the nucleus and cytosol",2,207,0.01452835485682201,0.9838108067717837,0.9838108067717837,1,15,0.0012187195320116997,9606,Homo sapiens,"RPL36AL","","R-HSA-6791218"
R-HSA-8957322,"Metabolism of steroids",4,322,0.022599663110612015,0.9848699431121876,0.9848699431121876,5,235,0.019093272668183295,9606,Homo sapiens,"EBP;ACACB;ACAT2","","R-HSA-8848215;R-HSA-195690;R-HSA-6807052;R-HSA-2426153;R-HSA-1655830"
R-HSA-194840,"Rho GTPase cycle",1,144,0.010106681639528355,0.98538592203954,0.98538592203954,1,5,4.062398440038999E-4,9606,Homo sapiens,"FGD4","","R-HSA-194913"
R-HSA-2980736,"Peptide hormone metabolism",1,147,0.01031723750701853,0.9866236214054674,0.9866236214054674,1,63,0.005118622034449139,9606,Homo sapiens,"CTSZ","","R-HSA-2022381"
R-HSA-1474228,"Degradation of the extracellular matrix",1,148,0.010387422796181921,0.9870124934593657,0.9870124934593657,1,105,0.008531036724081897,9606,Homo sapiens,"ADAM9","","R-HSA-2168960"
R-HSA-5663220,"RHO GTPases Activate Formins",1,149,0.01045760808534531,0.9873900867856996,0.9873900867856996,1,27,0.0021936951576210593,9606,Homo sapiens,"SRC","","R-HSA-5666104"
R-HSA-5619115,"Disorders of transmembrane transporters",3,282,0.01979225154407636,0.9890952693363563,0.9890952693363563,5,88,0.007149821254468639,9606,Homo sapiens,"RPN2;DERL3;SLC9A9","","R-HSA-8866854;R-HSA-5661086;R-HSA-8866858;R-HSA-8866857;R-HSA-8866856"
R-HSA-166658,"Complement cascade",1,156,0.010948905109489052,0.9897436963428087,0.9897436963428087,1,71,0.005768605784855379,9606,Homo sapiens,"CD59","","R-HSA-2530445"
R-HSA-1280218,"Adaptive Immune System",18,999,0.07011510387422797,0.9913144242687049,0.9913144242687049,57,261,0.021205719857003574,9606,Homo sapiens,"RPN2;PRKCB;SRC;ANKRD12;ICAM2;KLHL22;CYBB;CYBA;ICAM1;ENAH;CLEC2B;RAP1A;NEDD4;STX4;ITGAV;ITGB7;B2M","","R-HSA-199043;R-HSA-199169;R-HSA-199558;R-HSA-392835;R-HSA-199050;R-HSA-983427;R-HSA-199566;R-HSA-983426;R-HSA-983425;R-HSA-939265;R-HSA-983424;R-HSA-8850326;R-HSA-1168640;R-HSA-199062;R-HSA-199579;R-HSA-199576;R-HSA-199583;R-HSA-199587;R-HSA-8951595;R-HSA-198955;R-HSA-198958;R-HSA-8850356;R-HSA-5685608;R-HSA-8951499;R-HSA-392513;R-HSA-1236954;R-HSA-1236958;R-HSA-1236956;R-HSA-1236935;R-HSA-388829;R-HSA-388831;R-HSA-1236943;R-HSA-983150;R-HSA-8863973;R-HSA-388833;R-HSA-1168373;R-HSA-983147;R-HSA-983146;R-HSA-983142;R-HSA-1168635;R-HSA-983140;R-HSA-983138;R-HSA-983422;R-HSA-983421;R-HSA-1236967;R-HSA-8863858;R-HSA-1236964;R-HSA-983161;R-HSA-1236965;R-HSA-354173;R-HSA-1236970;R-HSA-1236971;R-HSA-5607724;R-HSA-983157;R-HSA-983156;R-HSA-199032;R-HSA-430201"
R-HSA-1483206,"Glycerophospholipid biosynthesis",2,232,0.016282987085906794,0.9914720609420172,0.9914720609420172,5,133,0.010805979850503737,9606,Homo sapiens,"MBOAT2;HADH","","R-HSA-1482646;R-HSA-1482775;R-HSA-1482533;R-HSA-1482547;R-HSA-1482667"
R-HSA-446652,"Interleukin-1 family signaling",1,163,0.01144020213363279,0.991658866646626,0.991658866646626,1,79,0.006418589535261619,9606,Homo sapiens,"RPN2","","R-HSA-209061"
R-HSA-2454202,"Fc epsilon receptor (FCERI) signaling",2,235,0.01649354295339697,0.9921090833630367,0.9921090833630367,7,63,0.005118622034449139,9606,Homo sapiens,"LAT2;RPN2","","R-HSA-2730842;R-HSA-2730860;R-HSA-2730848;R-HSA-5607724;R-HSA-2730837;R-HSA-2730884;R-HSA-2730870"
R-HSA-2142753,"Arachidonic acid metabolism",1,166,0.011650758001122965,0.9923662075637695,0.9923662075637695,4,77,0.0062560935976600585,9606,Homo sapiens,"GPX1","","R-HSA-2161959;R-HSA-2161946;R-HSA-2161791;R-HSA-2161999"
R-HSA-211945,"Phase I - Functionalization of compounds",3,298,0.02091521617069062,0.9925201374794989,0.9925201374794989,3,98,0.007962300942476437,9606,Homo sapiens,"ACSS2;ALDH2;EPHX1","","R-HSA-71735;R-HSA-71723;R-HSA-5694077"
R-HSA-2173782,"Binding and Uptake of Ligands by Scavenger Receptors",1,167,0.011720943290286357,0.9925884287803235,0.9925884287803235,2,33,0.002681182970425739,9606,Homo sapiens,"HSP90B1","","R-HSA-2173778;R-HSA-2507854"
R-HSA-2187338,"Visual phototransduction",1,168,0.011791128579449747,0.9928041961905897,0.9928041961905897,3,92,0.007474813129671758,9606,Homo sapiens,"SDC1","","R-HSA-2404131;R-HSA-2423785;R-HSA-2429643"
R-HSA-72312,"rRNA processing",2,245,0.01719539584503088,0.9939144983656595,0.9939144983656595,1,21,0.0017062073448163796,9606,Homo sapiens,"RPL36AL","","R-HSA-6791218"
R-HSA-5576891,"Cardiac conduction",1,175,0.012282425603593487,0.9941489072291014,0.9941489072291014,3,26,0.0021124471888202797,9606,Homo sapiens,"SRI","","R-HSA-427910;R-HSA-2855020;R-HSA-425661"
R-HSA-2871837,"FCERI mediated NF-kB activation",1,175,0.012282425603593487,0.9941489072291014,0.9941489072291014,1,19,0.0015437114072148197,9606,Homo sapiens,"RPN2","","R-HSA-5607724"
R-HSA-15869,"Metabolism of nucleotides",2,254,0.017827063447501405,0.995189474419821,0.995189474419821,2,135,0.010968475788105298,9606,Homo sapiens,"GPX1;TYMS","","R-HSA-73605;R-HSA-71676"
R-HSA-5663205,"Infectious disease",7,540,0.03790005614823133,0.9958783143433781,0.9958783143433781,59,329,0.026730581735456612,9606,Homo sapiens,"RPN2;SRC;RPL36AL;CHMP2A;POLR2I;B2M","","R-HSA-168326;R-HSA-182279;R-HSA-3159227;R-HSA-182286;R-HSA-167181;R-HSA-8876948;R-HSA-167191;R-HSA-167192;R-HSA-167196;R-HSA-167197;R-HSA-9613490;R-HSA-167459;R-HSA-167072;R-HSA-167076;R-HSA-167077;R-HSA-9613498;R-HSA-167083;R-HSA-167087;R-HSA-167084;R-HSA-167468;R-HSA-167085;R-HSA-167090;R-HSA-167474;R-HSA-167089;R-HSA-167478;R-HSA-167477;R-HSA-167098;R-HSA-167097;R-HSA-167481;R-HSA-167484;R-HSA-192704;R-HSA-167111;R-HSA-167115;R-HSA-192841;R-HSA-167113;R-HSA-112333;R-HSA-167118;R-HSA-167117;R-HSA-170706;R-HSA-170704;R-HSA-167121;R-HSA-167130;R-HSA-167128;R-HSA-167134;R-HSA-167133;R-HSA-180573;R-HSA-182243;R-HSA-167136;R-HSA-167147;R-HSA-167150;R-HSA-167148;R-HSA-3159232;R-HSA-167282;R-HSA-167153;R-HSA-182263;R-HSA-167284;R-HSA-180603;R-HSA-167288;R-HSA-167292"
R-HSA-382551,"Transport of small molecules",16,965,0.06772880404267266,0.9960724781590379,0.9960724781590379,24,438,0.035586610334741635,9606,Homo sapiens,"MCOLN3;MLKL;RPN2;DERL3;TCIRG1;SLC1A5;SRI;SLC2A6;ACAT2;LAT2;GNGT2;GNG5;SLC9A9;SLC25A10;P4HB;ATP6V1C2","","R-HSA-429094;R-HSA-427910;R-HSA-174786;R-HSA-352385;R-HSA-432195;R-HSA-2855020;R-HSA-3295579;R-HSA-8866542;R-HSA-1614546;R-HSA-425965;R-HSA-372843;R-HSA-8866551;R-HSA-8866546;R-HSA-5252133;R-HSA-422320;R-HSA-174741;R-HSA-352191;R-HSA-432188;R-HSA-425661;R-HSA-8866329;R-HSA-8866553;R-HSA-352379;R-HSA-917841;R-HSA-8876696"
