NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
ALS2CL,ALS2CL,null,null,-0.09630086
RAB13,RAB13,null,null,-0.09631013
PSMA7,PSMA7,null,null,-0.096328236
ALG8,ALG8,null,null,-0.09644608
DTX4,DTX4,null,null,-0.09647793
AC008440.2,AC008440.2,null,null,-0.096481174
AC068831.4,AC068831.4,null,null,-0.0965229
AC010326.2,AC010326.2,null,null,-0.096583344
IGLV1-47,IGLV1-47,null,null,-0.09662688
MCOLN1,MCOLN1,null,null,-0.09666913
AC136475.9,AC136475.9,null,null,-0.09667691
PRR13,PRR13,null,null,-0.09668046
AC073896.4,AC073896.4,null,null,-0.096942246
MEI1,MEI1,null,null,-0.0969666
LPAR2,LPAR2,null,null,-0.096983396
CCDC28B,CCDC28B,null,null,-0.09702629
RPS6KL1,RPS6KL1,null,null,-0.09704941
IFI35,IFI35,null,null,-0.097071186
DPM3,DPM3,null,null,-0.09739556
SEMA7A,SEMA7A,null,null,-0.09755953
ID1,ID1,null,null,-0.097582735
CKLF-CMTM1,CKLF-CMTM1,null,null,-0.09765512
TNFAIP2,TNFAIP2,null,null,-0.09769572
CLEC10A,CLEC10A,null,null,-0.09777811
SMPD3,SMPD3,null,null,-0.09780288
GDPGP1,GDPGP1,null,null,-0.09792363
AC244100.2,AC244100.2,null,null,-0.09794534
ARMCX5-GPRASP2,ARMCX5-GPRASP2,null,null,-0.09796377
ANKDD1A,ANKDD1A,null,null,-0.09798947
HLA-A,HLA-A,null,null,-0.09799724
TP73,TP73,null,null,-0.09800434
LYPLA2,LYPLA2,null,null,-0.098009
PPIB,PPIB,null,null,-0.09806039
CTSL,CTSL,null,null,-0.09806388
EGFR,EGFR,null,null,-0.09813499
AP002387.2,AP002387.2,null,null,-0.09825669
NDUFC2,NDUFC2,null,null,-0.09826074
SULT1A1,SULT1A1,null,null,-0.09826116
SIVA1,SIVA1,null,null,-0.0982665
NDRG2,NDRG2,null,null,-0.09845042
SIDT1,SIDT1,null,null,-0.098451674
MYADM,MYADM,null,null,-0.09849752
C1RL-AS1,C1RL-AS1,null,null,-0.09851004
MTUS1,MTUS1,null,null,-0.098518275
CIB1,CIB1,null,null,-0.09861895
FAH,FAH,null,null,-0.098671615
AC113208.4,AC113208.4,null,null,-0.098678984
COX6B1,COX6B1,null,null,-0.0987863
B4GALT7,B4GALT7,null,null,-0.09894642
GIHCG,GIHCG,null,null,-0.098986045
UBXN11,UBXN11,null,null,-0.09908838
AP000944.3,AP000944.3,null,null,-0.09910091
PDK2,PDK2,null,null,-0.099108785
TNFRSF25,TNFRSF25,null,null,-0.09912563
ADAMTSL4,ADAMTSL4,null,null,-0.09921254
POLR2I,POLR2I,null,null,-0.099251084
TLCD1,TLCD1,null,null,-0.09945566
HIST1H3D,HIST1H3D,null,null,-0.09948164
AL136988.1,AL136988.1,null,null,-0.09949864
ITGB2-AS1,ITGB2-AS1,null,null,-0.09976008
SLCO4A1,SLCO4A1,null,null,-0.099819325
ABHD1,ABHD1,null,null,-0.09982689
AC005921.3,AC005921.3,null,null,-0.09991551
CAPN3,CAPN3,null,null,-0.10002293
LDLRAP1,LDLRAP1,null,null,-0.10006039
DAD1,DAD1,null,null,-0.100126565
SRGAP1,SRGAP1,null,null,-0.10016484
AC008750.4,AC008750.4,null,null,-0.10016817
MPV17L2,MPV17L2,null,null,-0.10027472
LMNA,LMNA,null,null,-0.100372575
AC024592.3,AC024592.3,null,null,-0.100483894
WDR4,WDR4,null,null,-0.10094974
LPAR1,LPAR1,null,null,-0.101028584
AC103691.1,AC103691.1,null,null,-0.10105949
AIF1L,AIF1L,null,null,-0.101196624
GIPC1,GIPC1,null,null,-0.10121471
TMEM238,TMEM238,null,null,-0.10123619
FXYD5,FXYD5,null,null,-0.10123914
RPL4P4,RPL4P4,null,null,-0.1012434
CRTC3,CRTC3,null,null,-0.10129113
CTSK,CTSK,null,null,-0.101428606
LINC00174,LINC00174,null,null,-0.10149135
IL2RG,IL2RG,null,null,-0.10158446
LOXL1,LOXL1,null,null,-0.10165826
IGLV6-57,IGLV6-57,null,null,-0.10171207
FARSA,FARSA,null,null,-0.1017382
KPTN,KPTN,null,null,-0.10182991
AC106795.1,AC106795.1,null,null,-0.101879485
FLT3LG,FLT3LG,null,null,-0.101963535
PVRIG,PVRIG,null,null,-0.10206348
CDIPT,CDIPT,null,null,-0.10217592
LGALS2,LGALS2,null,null,-0.102184564
PIN4,PIN4,null,null,-0.10221255
HLA-G,HLA-G,null,null,-0.102264404
TAGLN2,TAGLN2,null,null,-0.10234969
MIEN1,MIEN1,null,null,-0.10242633
AIG1,AIG1,null,null,-0.10255662
LAMTOR5-AS1,LAMTOR5-AS1,null,null,-0.102772884
CRIP2,CRIP2,null,null,-0.10281946
RSPH9,RSPH9,null,null,-0.10285465
PARP15,PARP15,null,null,-0.10291148
ACP5,ACP5,null,null,-0.102992386
FHIT,FHIT,null,null,-0.10301382
AC010616.1,AC010616.1,null,null,-0.10303265
NDUFA9,NDUFA9,null,null,-0.10306095
IDO1,IDO1,null,null,-0.103075564
SCARNA17,SCARNA17,null,null,-0.10315162
AC003991.2,AC003991.2,null,null,-0.10318844
SEM1,SEM1,null,null,-0.10335087
PIEZO2,PIEZO2,null,null,-0.10340104
MRPL21,MRPL21,null,null,-0.10342231
RTKN,RTKN,null,null,-0.103446685
NRM,NRM,null,null,-0.10345138
RENBP,RENBP,null,null,-0.10352373
BEND5,BEND5,null,null,-0.10364185
SLC25A29,SLC25A29,null,null,-0.10374018
MTLN,MTLN,null,null,-0.10384424
AL157871.1,AL157871.1,null,null,-0.10400714
MTG1,MTG1,null,null,-0.104015484
MGP,MGP,null,null,-0.10406355
GP1BA,GP1BA,null,null,-0.10406401
MRPS18A,MRPS18A,null,null,-0.10410077
LGI2,LGI2,null,null,-0.10418453
SBNO1-AS1,SBNO1-AS1,null,null,-0.10426909
AC074135.1,AC074135.1,null,null,-0.104392394
ATN1,ATN1,null,null,-0.10439351
WLS,WLS,null,null,-0.104418084
IGFBP6,IGFBP6,null,null,-0.10447611
INAFM1,INAFM1,null,null,-0.10469732
STT3A,STT3A,null,null,-0.10481322
PIGU,PIGU,null,null,-0.10509143
GTF2IP20,GTF2IP20,null,null,-0.105197005
RNASEK-C17orf49,RNASEK-C17orf49,null,null,-0.10523561
LINC02604,LINC02604,null,null,-0.10525489
VSIR,VSIR,null,null,-0.10529284
ARID3A,ARID3A,null,null,-0.105434075
AC027290.2,AC027290.2,null,null,-0.10548096
CRYL1,CRYL1,null,null,-0.10552348
LGALS9,LGALS9,null,null,-0.105607554
PSMC4,PSMC4,null,null,-0.10564258
TNFRSF18,TNFRSF18,null,null,-0.10566489
DMAC1,DMAC1,null,null,-0.105924666
RABAC1,RABAC1,null,null,-0.10595535
STAG3,STAG3,null,null,-0.10600721
NPC2,NPC2,null,null,-0.10601432
PLEKHA7,PLEKHA7,null,null,-0.10602149
ZNF32-AS1,ZNF32-AS1,null,null,-0.1060427
EBI3,EBI3,null,null,-0.10610241
ZBTB32,ZBTB32,null,null,-0.10615476
CCL14,CCL14,null,null,-0.10617259
CETP,CETP,null,null,-0.10634261
AL360181.3,AL360181.3,null,null,-0.106418
LENG9,LENG9,null,null,-0.10646362
BABAM2,BABAM2,null,null,-0.106496885
HIST1H4I,HIST1H4I,null,null,-0.10659562
LINC00996,LINC00996,null,null,-0.106640466
RBP7,RBP7,null,null,-0.10673786
AL391650.1,AL391650.1,null,null,-0.10687863
NDUFA3,NDUFA3,null,null,-0.10688653
ZNF593,ZNF593,null,null,-0.10690231
COA3,COA3,null,null,-0.106903546
AD000671.2,AD000671.2,null,null,-0.106973104
GMPPA,GMPPA,null,null,-0.10697774
UROD,UROD,null,null,-0.10725823
AC011446.2,AC011446.2,null,null,-0.107269414
CRIP3,CRIP3,null,null,-0.107284434
HMGN2P5,HMGN2P5,null,null,-0.107338116
ANK2,ANK2,null,null,-0.10756367
LAMTOR4,LAMTOR4,null,null,-0.10759403
TMEM175,TMEM175,null,null,-0.10761513
CUTA,CUTA,null,null,-0.10766507
AC011446.1,AC011446.1,null,null,-0.108001605
CCL15-CCL14,CCL15-CCL14,null,null,-0.10806394
HLA-DRB6,HLA-DRB6,null,null,-0.10809755
AC105020.6,AC105020.6,null,null,-0.10814913
TECR,TECR,null,null,-0.1081798
POLR3K,POLR3K,null,null,-0.10822208
EBP,EBP,null,null,-0.10823668
ITGAX,ITGAX,null,null,-0.10827157
TMEM205,TMEM205,null,null,-0.10836021
ARMCX5,ARMCX5,null,null,-0.10841154
IER3-AS1,IER3-AS1,null,null,-0.10841977
RPSAP58,RPSAP58,null,null,-0.10854992
ATP6V0D1,ATP6V0D1,null,null,-0.10865909
AL008729.2,AL008729.2,null,null,-0.10867982
DCTD,DCTD,null,null,-0.108703464
AC016831.1,AC016831.1,null,null,-0.10882189
AC105020.2,AC105020.2,null,null,-0.10885038
SMIM29,SMIM29,null,null,-0.10889193
MMP2,MMP2,null,null,-0.108926214
VAMP5,VAMP5,null,null,-0.10894291
DPM2,DPM2,null,null,-0.108989194
MIR1184-1,MIR1184-1,null,null,-0.10901448
PHPT1,PHPT1,null,null,-0.10908454
AC011450.1,AC011450.1,null,null,-0.10929574
PPP1R14BP3,PPP1R14BP3,null,null,-0.10930914
RPS28,RPS28,null,null,-0.109378144
S1PR4,S1PR4,null,null,-0.109399095
DGUOK-AS1,DGUOK-AS1,null,null,-0.10943595
ISL2,ISL2,null,null,-0.109533116
HGH1,HGH1,null,null,-0.10958633
SLC39A4,SLC39A4,null,null,-0.109688796
UBALD2,UBALD2,null,null,-0.10972748
LAMP3,LAMP3,null,null,-0.10974009
TMEM273,TMEM273,null,null,-0.10976431
PLA2G4C,PLA2G4C,null,null,-0.10980414
TRAF3,TRAF3,null,null,-0.110045396
ELOF1,ELOF1,null,null,-0.11004966
NDUFC2-KCTD14,NDUFC2-KCTD14,null,null,-0.11005378
MRPL2,MRPL2,null,null,-0.11010076
PORCN,PORCN,null,null,-0.11011749
TRAPPC4,TRAPPC4,null,null,-0.11013826
EIF4BP6,EIF4BP6,null,null,-0.110219695
HLA-H,HLA-H,null,null,-0.11023117
IMP3,IMP3,null,null,-0.11032181
VPS9D1-AS1,VPS9D1-AS1,null,null,-0.11033986
KMT2E-AS1,KMT2E-AS1,null,null,-0.11035934
CD52,CD52,null,null,-0.11044539
NAPSB,NAPSB,null,null,-0.110459186
SLC25A1P5,SLC25A1P5,null,null,-0.11054024
SMOX,SMOX,null,null,-0.110552266
UBE2L6,UBE2L6,null,null,-0.11059806
VAV2,VAV2,null,null,-0.1106434
IGFLR1,IGFLR1,null,null,-0.11064434
SELENBP1,SELENBP1,null,null,-0.110681556
AC069287.2,AC069287.2,null,null,-0.11080549
MIR6807,MIR6807,null,null,-0.110829465
VKORC1,VKORC1,null,null,-0.11083219
MX2,MX2,null,null,-0.111091256
IGLC6,IGLC6,null,null,-0.111108094
SMAGP,SMAGP,null,null,-0.11127546
SFMBT2,SFMBT2,null,null,-0.11132743
ABI3BP,ABI3BP,null,null,-0.111423776
RPS26,RPS26,null,null,-0.111457884
AC145207.2,AC145207.2,null,null,-0.11146103
TBC1D7,TBC1D7,null,null,-0.11151816
MAOB,MAOB,null,null,-0.11156962
TCN2,TCN2,null,null,-0.11160555
SLC48A1,SLC48A1,null,null,-0.11169954
AP003499.2,AP003499.2,null,null,-0.11178523
VPS26B,VPS26B,null,null,-0.11180724
GTF2IP13,GTF2IP13,null,null,-0.111994214
LINC00494,LINC00494,null,null,-0.112057365
PRR29,PRR29,null,null,-0.11206022
SH3BGRL3,SH3BGRL3,null,null,-0.11208332
CAMK4,CAMK4,null,null,-0.11218328
CD3D,CD3D,null,null,-0.11232126
NCALD,NCALD,null,null,-0.11237045
HYOU1,HYOU1,null,null,-0.11247975
UBA7,UBA7,null,null,-0.11251263
HSPB8,HSPB8,null,null,-0.11252208
MIR4709,MIR4709,null,null,-0.112625994
IFI44L,IFI44L,null,null,-0.11276482
PYGB,PYGB,null,null,-0.11280188
CPNE1,CPNE1,null,null,-0.11281936
SLC38A2,SLC38A2,null,null,-0.11282683
AP000721.1,AP000721.1,null,null,-0.1128318
AL137127.1,AL137127.1,null,null,-0.112934485
ICAM2,ICAM2,null,null,-0.113171
ROMO1,ROMO1,null,null,-0.11325631
HIST1H2BD,HIST1H2BD,null,null,-0.113268614
TOM1,TOM1,null,null,-0.11329299
BANF1,BANF1,null,null,-0.11336773
KLHL22,KLHL22,null,null,-0.11337222
GSTM4,GSTM4,null,null,-0.11352627
CHCHD5,CHCHD5,null,null,-0.113531284
LIMD1,LIMD1,null,null,-0.11359675
AP000944.4,AP000944.4,null,null,-0.11360629
FAM49A,FAM49A,null,null,-0.11370859
IFITM3,IFITM3,null,null,-0.11376508
LINC01102,LINC01102,null,null,-0.11376797
AC090772.4,AC090772.4,null,null,-0.113797076
AC025259.1,AC025259.1,null,null,-0.11402557
TP53I11,TP53I11,null,null,-0.11405704
IER3,IER3,null,null,-0.114077546
SNHG22,SNHG22,null,null,-0.114200346
TXNIP,TXNIP,null,null,-0.11459127
KRTCAP2,KRTCAP2,null,null,-0.114592895
SUB1,SUB1,null,null,-0.11472759
SERINC2,SERINC2,null,null,-0.11484988
AD000864.1,AD000864.1,null,null,-0.11508341
RAMP1,RAMP1,null,null,-0.11509336
ERN1,ERN1,null,null,-0.1151964
PDXK,PDXK,null,null,-0.11534168
BTN3A2,BTN3A2,null,null,-0.11535757
CA11,CA11,null,null,-0.11539402
KHK,KHK,null,null,-0.11545155
FAM234B,FAM234B,null,null,-0.11545353
AL031595.3,AL031595.3,null,null,-0.11554011
NDUFB2-AS1,NDUFB2-AS1,null,null,-0.11555757
SYT17,SYT17,null,null,-0.11586078
MTND4P12,MTND4P12,null,null,-0.115885906
CDC25B,CDC25B,null,null,-0.11606672
LINC01410,LINC01410,null,null,-0.11612073
BCL2L1,BCL2L1,null,null,-0.11613218
UTRN,UTRN,null,null,-0.116160356
TNF,TNF,null,null,-0.11618878
AC026461.1,AC026461.1,null,null,-0.11618885
HMOX1,HMOX1,null,null,-0.11626946
AC058791.1,AC058791.1,null,null,-0.1164165
RBM47,RBM47,null,null,-0.11668965
AC010422.3,AC010422.3,null,null,-0.11669585
EHD3,EHD3,null,null,-0.11669778
CD34,CD34,null,null,-0.116894685
CCDC117,CCDC117,null,null,-0.1168973
IGFBP4,IGFBP4,null,null,-0.11705253
RPS3AP6,RPS3AP6,null,null,-0.11724513
SLC17A9,SLC17A9,null,null,-0.1173664
LCNL1,LCNL1,null,null,-0.117429
GRN,GRN,null,null,-0.11749961
CXCL11,CXCL11,null,null,-0.11751998
DHRS4,DHRS4,null,null,-0.11753906
DUSP1,DUSP1,null,null,-0.117623985
IGLV3-1,IGLV3-1,null,null,-0.11772201
GPX1,GPX1,null,null,-0.1177792
SCARNA9,SCARNA9,null,null,-0.11785871
PARP3,PARP3,null,null,-0.11786617
RNF181,RNF181,null,null,-0.1181076
FAM50A,FAM50A,null,null,-0.118243225
HLA-J,HLA-J,null,null,-0.118332945
SNHG25,SNHG25,null,null,-0.11833498
CD320,CD320,null,null,-0.11834007
CSRP2,CSRP2,null,null,-0.11835767
CD3G,CD3G,null,null,-0.118471384
DENND6B,DENND6B,null,null,-0.11862842
BLOC1S3,BLOC1S3,null,null,-0.11892448
PDLIM4,PDLIM4,null,null,-0.11906224
AL133467.1,AL133467.1,null,null,-0.11942257
PDZRN4,PDZRN4,null,null,-0.11951812
EXOC6B,EXOC6B,null,null,-0.11957851
NOC4L,NOC4L,null,null,-0.119591534
FMOD,FMOD,null,null,-0.119772814
DNPH1,DNPH1,null,null,-0.120137475
TBC1D9,TBC1D9,null,null,-0.1202085
PSMB9,PSMB9,null,null,-0.12032562
PSMC1P1,PSMC1P1,null,null,-0.12043346
CD8B,CD8B,null,null,-0.12047341
GPR37L1,GPR37L1,null,null,-0.120552436
NAXE,NAXE,null,null,-0.1205703
AC040977.2,AC040977.2,null,null,-0.12060987
URGCP-MRPS24,URGCP-MRPS24,null,null,-0.1206139
PARM1,PARM1,null,null,-0.12066772
FSCN1,FSCN1,null,null,-0.120685875
AL122020.1,AL122020.1,null,null,-0.120843016
MIR3142HG,MIR3142HG,null,null,-0.120943606
LINC00649,LINC00649,null,null,-0.12101966
NR1H3,NR1H3,null,null,-0.12108805
TMEM99,TMEM99,null,null,-0.12109603
C15orf39,C15orf39,null,null,-0.12127141
GALNT18,GALNT18,null,null,-0.12143604
ZP3,ZP3,null,null,-0.12145669
LHPP,LHPP,null,null,-0.121504426
NEAT1,NEAT1,null,null,-0.121531375
HSD17B8,HSD17B8,null,null,-0.121533394
CORO2B,CORO2B,null,null,-0.121619575
CXCL9,CXCL9,null,null,-0.12206776
GIMAP1-GIMAP5,GIMAP1-GIMAP5,null,null,-0.12211675
MRPS24,MRPS24,null,null,-0.122236684
B4GALT1,B4GALT1,null,null,-0.122247346
ETFB,ETFB,null,null,-0.12246331
C1D,C1D,null,null,-0.122527935
GJA4,GJA4,null,null,-0.122600675
HLA-F,HLA-F,null,null,-0.12261322
TMEM173,TMEM173,null,null,-0.12265869
EPHA2,EPHA2,null,null,-0.122857526
LGMN,LGMN,null,null,-0.12319103
KLHL3,KLHL3,null,null,-0.12334843
CLIP4,CLIP4,null,null,-0.12340093
Mar-03,Mar-03,null,null,-0.12341335
GIMAP5,GIMAP5,null,null,-0.12343295
LGALS1,LGALS1,null,null,-0.12349044
TMEM147,TMEM147,null,null,-0.12353669
SDF2L1,SDF2L1,null,null,-0.12354398
MOXD1,MOXD1,null,null,-0.12355826
EEF1A1P11,EEF1A1P11,null,null,-0.12363683
PCCA,PCCA,null,null,-0.123745956
ATG101,ATG101,null,null,-0.12377371
P2RX1,P2RX1,null,null,-0.12380696
EEF1B2P6,EEF1B2P6,null,null,-0.12392128
WASH8P,WASH8P,null,null,-0.12424964
B4GALNT3,B4GALNT3,null,null,-0.12427435
LARGE1,LARGE1,null,null,-0.12441388
CHST12,CHST12,null,null,-0.12503915
TLR9,TLR9,null,null,-0.1250675
AC008750.8,AC008750.8,null,null,-0.12508662
BLCAP,BLCAP,null,null,-0.12511022
CECR7,CECR7,null,null,-0.12551722
ATP5MC2,ATP5MC2,null,null,-0.12561879
RAMP3,RAMP3,null,null,-0.1257994
SPIN4,SPIN4,null,null,-0.12587677
HIST1H2AC,HIST1H2AC,null,null,-0.12588067
IL24,IL24,null,null,-0.12591581
IL21R,IL21R,null,null,-0.12598895
ETHE1,ETHE1,null,null,-0.12626262
SNORD104,SNORD104,null,null,-0.12661062
ADCK1,ADCK1,null,null,-0.12667958
IGHGP,IGHGP,null,null,-0.12692584
MT1X,MT1X,null,null,-0.12710108
AC093525.2,AC093525.2,null,null,-0.12744805
FBP1,FBP1,null,null,-0.1275119
AP000944.2,AP000944.2,null,null,-0.12753901
ANO9,ANO9,null,null,-0.12759866
CGN,CGN,null,null,-0.12760748
PLEKHB1,PLEKHB1,null,null,-0.12764476
RNASEK,RNASEK,null,null,-0.12783822
CAPG,CAPG,null,null,-0.12792999
SELPLG,SELPLG,null,null,-0.12863854
HNRNPA1P48,HNRNPA1P48,null,null,-0.12877005
SLC29A1,SLC29A1,null,null,-0.12885195
YBX1P2,YBX1P2,null,null,-0.128957
AC098850.4,AC098850.4,null,null,-0.1290438
AC005339.1,AC005339.1,null,null,-0.12921984
SNTA1,SNTA1,null,null,-0.12925112
SLC38A5,SLC38A5,null,null,-0.12926297
CLSTN3,CLSTN3,null,null,-0.12935072
EEF1AKMT4,EEF1AKMT4,null,null,-0.12949647
AF131215.4,AF131215.4,null,null,-0.12964508
ATP6V0C,ATP6V0C,null,null,-0.12968263
PARP14,PARP14,null,null,-0.1298784
AQP1,AQP1,null,null,-0.12990294
AC010343.1,AC010343.1,null,null,-0.1299531
AP001107.2,AP001107.2,null,null,-0.13021016
TUNAR,TUNAR,null,null,-0.1305039
AC034236.1,AC034236.1,null,null,-0.13051303
FADS1,FADS1,null,null,-0.13062479
G6PC3,G6PC3,null,null,-0.1310178
TUBB6,TUBB6,null,null,-0.13102527
TIMM10,TIMM10,null,null,-0.13116558
DNM1,DNM1,null,null,-0.13146453
TMEM176A,TMEM176A,null,null,-0.13149425
CADM3-AS1,CADM3-AS1,null,null,-0.13159958
IQGAP2,IQGAP2,null,null,-0.1316893
CCL18,CCL18,null,null,-0.13186526
AC007569.1,AC007569.1,null,null,-0.13198462
S100A4,S100A4,null,null,-0.13231583
DHRS4L2,DHRS4L2,null,null,-0.13252164
SATB2,SATB2,null,null,-0.1326505
BEX3,BEX3,null,null,-0.13277367
SLC12A5-AS1,SLC12A5-AS1,null,null,-0.13278206
PTPN6,PTPN6,null,null,-0.1330072
RPS2P7,RPS2P7,null,null,-0.13314281
MTCO1P40,MTCO1P40,null,null,-0.13316599
HIPK2,HIPK2,null,null,-0.13332963
IGKJ2,IGKJ2,null,null,-0.13338546
ALDH4A1,ALDH4A1,null,null,-0.13366622
IL21R-AS1,IL21R-AS1,null,null,-0.133741
RPL7AP6,RPL7AP6,null,null,-0.13376698
TMEM176B,TMEM176B,null,null,-0.13405347
ATP6V0A1,ATP6V0A1,null,null,-0.1340809
RPL13P12,RPL13P12,null,null,-0.13421959
EEF1AKMT4-ECE2,EEF1AKMT4-ECE2,null,null,-0.13467087
BATF,BATF,null,null,-0.1347702
SNORD48,SNORD48,null,null,-0.13510181
ALPL,ALPL,null,null,-0.13518293
AC004477.2,AC004477.2,null,null,-0.13543935
LINC01480,LINC01480,null,null,-0.13552779
NRGN,NRGN,null,null,-0.13554926
MELTF,MELTF,null,null,-0.13573179
RRBP1,RRBP1,null,null,-0.13593704
MARCKS,MARCKS,null,null,-0.13595992
TIMP1,TIMP1,null,null,-0.1361403
AP003392.11,AP003392.11,null,null,-0.13619272
GRAP2,GRAP2,null,null,-0.13694382
CREB3L2,CREB3L2,null,null,-0.13703103
PHACTR1,PHACTR1,null,null,-0.1374767
BST2,BST2,null,null,-0.13756083
CD7,CD7,null,null,-0.13764031
MMP2-AS1,MMP2-AS1,null,null,-0.13817725
DYNLRB1,DYNLRB1,null,null,-0.13817918
HLA-DQA2,HLA-DQA2,null,null,-0.13819623
FO393411.1,FO393411.1,null,null,-0.1383723
HSPA1A,HSPA1A,null,null,-0.13856407
RPS27AP16,RPS27AP16,null,null,-0.1386497
S100A13,S100A13,null,null,-0.13898963
S100A6,S100A6,null,null,-0.13918912
AL713999.1,AL713999.1,null,null,-0.13930604
RAPGEF2,RAPGEF2,null,null,-0.1395948
AKIP1,AKIP1,null,null,-0.13960566
AP003392.3,AP003392.3,null,null,-0.13981616
RARRES2,RARRES2,null,null,-0.13992757
POPDC2,POPDC2,null,null,-0.14034201
PLBD2,PLBD2,null,null,-0.14058645
HBA2,HBA2,null,null,-0.14172503
HCST,HCST,null,null,-0.14180344
AC115837.1,AC115837.1,null,null,-0.1418148
LTA,LTA,null,null,-0.14189239
COX8A,COX8A,null,null,-0.14203897
AC011466.1,AC011466.1,null,null,-0.14223437
GPRC5C,GPRC5C,null,null,-0.14223664
RPL23P8,RPL23P8,null,null,-0.14236821
HLA-K,HLA-K,null,null,-0.14262798
CD3E,CD3E,null,null,-0.14277008
UCP2,UCP2,null,null,-0.14320058
IRF7,IRF7,null,null,-0.14361678
RPS7P10,RPS7P10,null,null,-0.14385113
IFITM1,IFITM1,null,null,-0.1439923
IER2,IER2,null,null,-0.14405835
LINC01089,LINC01089,null,null,-0.14429107
SELENOM,SELENOM,null,null,-0.14463705
AC113935.1,AC113935.1,null,null,-0.14477561
ACHE,ACHE,null,null,-0.14517061
IL7R,IL7R,null,null,-0.14568488
EIF4EBP1,EIF4EBP1,null,null,-0.14598672
AC027290.1,AC027290.1,null,null,-0.14624809
UXT-AS1,UXT-AS1,null,null,-0.14637588
TIMD4,TIMD4,null,null,-0.14760405
PARVB,PARVB,null,null,-0.1476772
GSTM2,GSTM2,null,null,-0.14806968
SYNGR1,SYNGR1,null,null,-0.14848627
CDKN2A,CDKN2A,null,null,-0.14859185
RPL24P8,RPL24P8,null,null,-0.1488088
PCAT7,PCAT7,null,null,-0.14922199
LTB,LTB,null,null,-0.14925863
TBX10,TBX10,null,null,-0.14938793
AL080243.2,AL080243.2,null,null,-0.14956862
ATP5MC1,ATP5MC1,null,null,-0.14978068
CLDN5,CLDN5,null,null,-0.14986199
FNBP1,FNBP1,null,null,-0.15118878
DHCR7,DHCR7,null,null,-0.15121238
SLC25A30,SLC25A30,null,null,-0.15150128
SELENOW,SELENOW,null,null,-0.15160745
CGREF1,CGREF1,null,null,-0.15197273
RPL18AP3,RPL18AP3,null,null,-0.15239583
HBB,HBB,null,null,-0.15286809
ZBED5-AS1,ZBED5-AS1,null,null,-0.15306441
RPL35P5,RPL35P5,null,null,-0.15340051
FTH1P20,FTH1P20,null,null,-0.15340412
NEIL2,NEIL2,null,null,-0.15425093
PGGHG,PGGHG,null,null,-0.1543222
TCL1A,TCL1A,null,null,-0.1543352
PLA1A,PLA1A,null,null,-0.15483712
MT2A,MT2A,null,null,-0.15492718
RPL3P4,RPL3P4,null,null,-0.15505917
HIST1H2BK,HIST1H2BK,null,null,-0.15568258
CFP,CFP,null,null,-0.15675418
GNLY,GNLY,null,null,-0.15679114
ADAMTS6,ADAMTS6,null,null,-0.15687
CHST2,CHST2,null,null,-0.15879163
APOD,APOD,null,null,-0.15897916
U47924.2,U47924.2,null,null,-0.15906106
HNRNPCP2,HNRNPCP2,null,null,-0.15909995
CDC42EP4,CDC42EP4,null,null,-0.15914293
IFI6,IFI6,null,null,-0.15924746
YBX1P1,YBX1P1,null,null,-0.15925705
AC011447.1,AC011447.1,null,null,-0.15981206
RBM8B,RBM8B,null,null,-0.15992521
CST3,CST3,null,null,-0.1599773
RPL7AP30,RPL7AP30,null,null,-0.16015604
SDC4,SDC4,null,null,-0.16029836
DUSP5,DUSP5,null,null,-0.1604156
ALDH3B2,ALDH3B2,null,null,-0.16043904
AL161909.1,AL161909.1,null,null,-0.16064519
TMEM258,TMEM258,null,null,-0.16079813
PPIAP22,PPIAP22,null,null,-0.16150498
AC024293.1,AC024293.1,null,null,-0.1615327
EIF5AL1,EIF5AL1,null,null,-0.16174339
MFAP4,MFAP4,null,null,-0.16175732
RPS28P7,RPS28P7,null,null,-0.16176254
MUC3A,MUC3A,null,null,-0.16196094
C3,C3,null,null,-0.16227719
LY6E,LY6E,null,null,-0.1624184
VPS37B,VPS37B,null,null,-0.16271782
AC000032.1,AC000032.1,null,null,-0.16356298
EIF3FP3,EIF3FP3,null,null,-0.16388042
SNRPGP10,SNRPGP10,null,null,-0.16396101
IFITM2,IFITM2,null,null,-0.1642127
UNC13B,UNC13B,null,null,-0.16450998
CXCL10,CXCL10,null,null,-0.16484469
HNRNPA1P7,HNRNPA1P7,null,null,-0.16528924
ENTPD6,ENTPD6,null,null,-0.16559131
RPL13AP5,RPL13AP5,null,null,-0.1661284
MIR7705,MIR7705,null,null,-0.16622847
FCMR,FCMR,null,null,-0.16677551
AC136632.1,AC136632.1,null,null,-0.16729042
FER1L4,FER1L4,null,null,-0.1674062
MMP9,MMP9,null,null,-0.1679436
EEF1A1P5,EEF1A1P5,null,null,-0.16841815
CR2,CR2,null,null,-0.16910537
UBD,UBD,null,null,-0.1695623
GALNT14,GALNT14,null,null,-0.1697032
MIR3917,MIR3917,null,null,-0.16973767
CNR1,CNR1,null,null,-0.1699049
USP32P1,USP32P1,null,null,-0.17022535
MX1,MX1,null,null,-0.1703774
PLAAT4,PLAAT4,null,null,-0.17071816
AC098850.3,AC098850.3,null,null,-0.17093429
RPS2P55,RPS2P55,null,null,-0.1709427
FTLP3,FTLP3,null,null,-0.17104161
